,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_1,diff_3,diff_2,diff_7,label_0,label_1,label_2,label_3,len_path4,len_path5,len_path2,len_path9,len_path3,ann_shorter_3,ann_shorter_6,ann_longer_1,ann_longer_2,ann_longer_0,ann_longer_4,diff_4,len_path6,ann_shorter_2,ann_shorter_1,ann_longer_3,len_path7,ann_longer_6,diff_6,ann_shorter_4,ann_longer_7,diff_5,ann_shorter_5,ann_longer_5,len_path8,len_path10,diff_8,ann_shorter_7,len_path11,len_path12,diff_9,diff_11,len_path13,ann_shorter_9,ann_longer_8,ann_shorter_8,diff_10,diff_12,len_path14,ann_longer_9,ann_longer_10,ann_longer_11,ann_longer_12,diff_13,len_path15,ann_shorter_10
1587773520.0,2020-04-25 00:12:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,265,0,0,56,set(),13335,22,34,2,"{'173.245.49.0/24', '103.21.244.0/24'}",8.0,,14.0,,0,0,0,0,7.0,,2.0,,13.0,,,9.0,,4.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773580.0,2020-04-25 00:13:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,82,set(),13335,16,66,0,set(),2.0,,14.0,,0,0,0,0,7.0,,,,9.0,,,8.0,,1.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773640.0,2020-04-25 00:14:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,32,set(),13335,11,21,0,set(),3.0,,8.0,,0,0,0,0,4.0,,1.0,,6.0,,,3.0,1.0,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773700.0,2020-04-25 00:15:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,585,set(),13335,22,563,1,{'103.21.244.0/24'},10.0,2.0,8.0,2.0,0,0,0,0,9.0,3.0,3.0,1.0,6.0,1.0,1.0,6.0,1.0,6.0,1.0,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773760.0,2020-04-25 00:16:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,28,set(),13335,12,16,0,set(),6.0,,6.0,,0,0,0,0,4.0,,,,8.0,,,5.0,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773820.0,2020-04-25 00:17:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,52,set(),13335,19,33,0,set(),4.0,,15.0,,0,0,0,0,7.0,,4.0,,8.0,,,6.0,,2.0,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773880.0,2020-04-25 00:18:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,25,set(),13335,9,16,0,set(),8.0,1.0,,,0,0,0,0,,1.0,2.0,,6.0,,,5.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587773940.0,2020-04-25 00:19:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,240,set(),13335,36,204,1,{'103.21.244.0/24'},14.0,2.0,20.0,,0,0,0,0,11.0,2.0,2.0,,21.0,1.0,,9.0,1.0,11.0,,,,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774000.0,2020-04-25 00:20:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,8,set(),13335,2,6,1,{'103.21.244.0/24'},2.0,,,,0,0,0,0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774060.0,2020-04-25 00:21:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,127,set(),13335,113,14,0,set(),17.0,24.0,58.0,2.0,0,0,0,0,50.0,14.0,26.0,1.0,15.0,4.0,,19.0,15.0,18.0,1.0,9.0,4.0,27.0,17.0,8.0,3.0,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587774120.0,2020-04-25 00:22:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,459,set(),13335,381,78,1,{'103.21.244.0/24'},55.0,74.0,199.0,,0,0,0,0,153.0,48.0,99.0,,48.0,17.0,1.0,51.0,65.0,61.0,12.0,43.0,28.0,76.0,63.0,23.0,2.0,,3.0,8.0,,5.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,
1587774180.0,2020-04-25 00:23:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,277,set(),13335,231,46,1,{'173.245.49.0/24'},41.0,52.0,94.0,2.0,0,0,0,0,77.0,33.0,55.0,1.0,40.0,13.0,2.0,30.0,34.0,41.0,8.0,19.0,13.0,34.0,36.0,14.0,7.0,1.0,7.0,6.0,,14.0,5.0,5.0,4.0,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,
1587774240.0,2020-04-25 00:24:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,49,set(),13335,19,30,1,{'103.21.244.0/24'},5.0,,14.0,,0,0,0,0,7.0,1.0,1.0,,10.0,,,9.0,,2.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774300.0,2020-04-25 00:25:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,12,set(),13335,3,9,0,set(),3.0,,,,0,0,0,0,,,1.0,,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774360.0,2020-04-25 00:26:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,69,set(),13335,29,40,0,set(),5.0,,24.0,,0,0,0,0,12.0,,2.0,,15.0,,,12.0,1.0,2.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774420.0,2020-04-25 00:27:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,12,set(),13335,4,8,0,set(),4.0,,,,0,0,0,0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774480.0,2020-04-25 00:28:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,24,set(),13335,6,18,0,set(),3.0,,3.0,,0,0,0,0,1.0,,3.0,,2.0,,,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774540.0,2020-04-25 00:29:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,265,0,0,184,set(),13335,48,136,2,"{'173.245.49.0/24', '103.21.244.0/24'}",16.0,3.0,28.0,,0,0,0,0,18.0,1.0,4.0,,25.0,4.0,,14.0,1.0,11.0,,1.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774600.0,2020-04-25 00:30:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,33,set(),13335,13,20,0,set(),5.0,2.0,6.0,,0,0,0,0,2.0,,4.0,,7.0,1.0,,3.0,,2.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774660.0,2020-04-25 00:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,2,set(),13335,0,2,1,{'103.21.244.0/24'},,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774720.0,2020-04-25 00:32:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,5,set(),13335,1,4,0,set(),1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774780.0,2020-04-25 00:33:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,26,set(),13335,10,16,0,set(),3.0,1.0,6.0,,0,0,0,0,3.0,1.0,1.0,,5.0,,,5.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774840.0,2020-04-25 00:34:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,265,0,0,16,set(),13335,5,11,2,"{'173.245.49.0/24', '103.21.244.0/24'}",5.0,,,,0,0,0,0,,,2.0,,3.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774900.0,2020-04-25 00:35:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,11,set(),13335,3,8,1,{'103.21.244.0/24'},2.0,,1.0,,0,0,0,0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587774960.0,2020-04-25 00:36:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,26,set(),13335,10,16,0,set(),4.0,,6.0,,0,0,0,0,3.0,,,,7.0,,,3.0,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775020.0,2020-04-25 00:37:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,30,set(),13335,11,19,0,set(),3.0,,8.0,,0,0,0,0,4.0,,1.0,,6.0,,,4.0,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775080.0,2020-04-25 00:38:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,41,set(),13335,16,25,1,{'103.21.244.0/24'},3.0,,12.0,,0,0,0,0,6.0,4.0,,,5.0,,,3.0,1.0,5.0,,1.0,1.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775140.0,2020-04-25 00:39:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,74,set(),13335,28,46,0,set(),9.0,5.0,14.0,,0,0,0,0,9.0,4.0,6.0,,6.0,1.0,,5.0,4.0,4.0,,,3.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775200.0,2020-04-25 00:40:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,265,0,0,47,set(),13335,14,33,2,"{'103.21.244.0/24', '162.158.147.0/24'}",7.0,,7.0,,0,0,0,0,3.0,,3.0,,8.0,,,3.0,,4.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775260.0,2020-04-25 00:41:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,29,set(),13335,12,17,0,set(),6.0,,6.0,,0,0,0,0,3.0,,1.0,,8.0,,,4.0,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775320.0,2020-04-25 00:42:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,22,set(),13335,5,17,1,{'103.21.244.0/24'},3.0,,2.0,,0,0,0,0,1.0,,1.0,,3.0,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775380.0,2020-04-25 00:43:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,42,set(),13335,17,25,1,{'103.21.244.0/24'},3.0,,14.0,,0,0,0,0,7.0,,,,10.0,,,7.0,,3.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775440.0,2020-04-25 00:44:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,25,set(),13335,7,18,1,{'103.21.244.0/24'},3.0,,4.0,,0,0,0,0,2.0,,1.0,,4.0,,,3.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775500.0,2020-04-25 00:45:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,19,set(),13335,8,11,0,set(),2.0,1.0,5.0,,0,0,0,0,5.0,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775560.0,2020-04-25 00:46:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,31,set(),13335,14,17,1,{'173.245.49.0/24'},6.0,,7.0,,0,0,0,0,4.0,,2.0,1.0,6.0,,,7.0,1.0,1.0,,,,,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775620.0,2020-04-25 00:47:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,4,0,265,0,0,19,set(),13335,7,12,4,"{'162.158.232.0/22', '103.21.244.0/24', '172.68.112.0/22', '8.44.2.0/24'}",6.0,,,,0,0,0,0,,,1.0,,5.0,,,2.0,,3.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775680.0,2020-04-25 00:48:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,17,set(),13335,3,14,1,{'103.21.244.0/24'},3.0,,,,0,0,0,0,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775740.0,2020-04-25 00:49:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,24,set(),13335,9,15,0,set(),4.0,,4.0,,0,0,0,0,4.0,,,,5.0,,,4.0,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775800.0,2020-04-25 00:50:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,265,0,0,43,set(),13335,17,26,1,{'103.21.244.0/24'},5.0,1.0,11.0,,0,0,0,0,6.0,1.0,1.0,,9.0,1.0,,6.0,1.0,4.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775860.0,2020-04-25 00:51:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,265,0,0,49,set(),13335,15,34,0,set(),3.0,2.0,10.0,,0,0,0,0,6.0,1.0,2.0,,5.0,,,5.0,,1.0,,,1.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775920.0,2020-04-25 00:52:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,1,266,0,0,55,set(),13335,24,30,2,"{'103.21.244.0/24', '162.158.147.0/24'}",8.0,3.0,13.0,,0,0,0,0,11.0,3.0,,,8.0,,,7.0,3.0,4.0,,,3.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775980.0,2020-04-25 00:53:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,39,set(),13335,10,29,0,set(),1.0,,9.0,,0,0,0,0,4.0,,1.0,,5.0,,,4.0,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776040.0,2020-04-25 00:54:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,15,set(),13335,4,11,1,{'103.21.244.0/24'},3.0,1.0,,,0,0,0,0,,,1.0,,3.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776100.0,2020-04-25 00:55:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,26,set(),13335,11,15,0,set(),5.0,,6.0,,0,0,0,0,3.0,1.0,1.0,,6.0,,,4.0,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776160.0,2020-04-25 00:56:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,62,set(),13335,21,41,1,{'103.21.244.0/24'},5.0,,16.0,,0,0,0,0,8.0,,1.0,,12.0,,,9.0,,3.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776220.0,2020-04-25 00:57:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,266,0,0,20,set(),13335,8,12,2,"{'173.245.49.0/24', '103.21.244.0/24'}",8.0,,,,0,0,0,0,,,1.0,,7.0,,,3.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776280.0,2020-04-25 00:58:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,62,set(),13335,4,58,1,{'103.21.244.0/24'},4.0,,,,0,0,0,0,1.0,,1.0,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776340.0,2020-04-25 00:59:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,412,set(),13335,25,387,1,{'103.21.244.0/24'},9.0,1.0,15.0,,0,0,0,0,12.0,2.0,3.0,,8.0,1.0,,8.0,2.0,6.0,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776400.0,2020-04-25 01:00:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,25,set(),13335,8,17,0,set(),2.0,,6.0,,0,0,0,0,3.0,,,,5.0,,,3.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776460.0,2020-04-25 01:01:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,8,set(),13335,1,7,0,set(),1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776520.0,2020-04-25 01:02:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,35,set(),13335,13,22,1,{'103.21.244.0/24'},8.0,,5.0,,0,0,0,0,3.0,,2.0,,8.0,,,3.0,,6.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776580.0,2020-04-25 01:03:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,67,set(),13335,28,39,1,{'103.21.244.0/24'},7.0,3.0,18.0,,0,0,0,0,13.0,3.0,,,9.0,,,10.0,3.0,3.0,,,3.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776640.0,2020-04-25 01:04:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,68,set(),13335,10,58,0,set(),5.0,1.0,4.0,,0,0,0,0,4.0,1.0,3.0,,2.0,1.0,,2.0,1.0,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776700.0,2020-04-25 01:05:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,58,set(),13335,22,36,0,set(),4.0,,18.0,,0,0,0,0,9.0,,1.0,,12.0,,,9.0,1.0,2.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776760.0,2020-04-25 01:06:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,17,set(),13335,6,11,1,{'103.21.244.0/24'},2.0,,4.0,,0,0,0,0,2.0,,,,4.0,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776820.0,2020-04-25 01:07:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,266,0,0,8,set(),13335,1,7,0,set(),1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776880.0,2020-04-25 01:08:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,266,0,0,36,set(),13335,14,22,1,{'173.245.49.0/24'},6.0,,8.0,,0,0,0,0,4.0,,2.0,,8.0,,,6.0,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776940.0,2020-04-25 01:09:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,67,1,267,0,0,6472,set(),13335,186,6285,67,"{'104.27.64.0/20', '104.24.240.0/20', '104.24.80.0/20', '104.27.32.0/20', '104.19.128.0/20', '104.18.96.0/20', '190.93.244.0/22', '104.22.48.0/20', '104.20.224.0/20', '198.41.214.0/23', '104.31.0.0/20', '104.23.96.0/20', '104.20.112.0/20', '104.24.32.0/20', '104.18.80.0/20', '104.25.192.0/20', '198.41.208.0/23', '104.23.112.0/20', '104.28.208.0/20', '104.19.208.0/20', '104.27.80.0/20', '104.19.160.0/20', '104.20.128.0/20', '104.17.16.0/20', '104.28.224.0/20', '104.25.144.0/20', '104.31.224.0/20', '103.21.244.0/24', '104.18.208.0/20', '104.20.64.0/20', '104.20.176.0/20', '104.24.16.0/20', '104.24.64.0/20', '104.25.64.0/20', '104.27.0.0/20', '104.24.128.0/20', '104.27.160.0/20', '104.25.96.0/20', '104.19.192.0/20', '104.28.112.0/20', '104.23.128.0/20', '104.19.176.0/20', '104.22.64.0/20', '104.18.240.0/20', '104.24.0.0/20', '104.25.0.0/20', '104.24.224.0/20', '104.24.48.0/20', '104.25.240.0/20', '104.24.192.0/20', '104.27.48.0/20', '66.235.200.0/24', '104.27.16.0/20', '104.17.128.0/20', '104.28.192.0/20', '104.28.128.0/20', '104.18.176.0/20', '104.28.48.0/20', '104.18.192.0/20', '104.28.240.0/20', '104.24.144.0/20', '104.24.160.0/20', '104.25.16.0/20', '104.17.80.0/20', '104.22.0.0/20', '104.27.96.0/20', '104.18.112.0/20'}",102.0,15.0,68.0,,0,0,0,0,27.0,5.0,57.0,,98.0,7.0,,35.0,9.0,28.0,,1.0,,29.0,74.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777000.0,2020-04-25 01:10:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,267,0,0,157,set(),13335,7,150,0,set(),5.0,,2.0,,0,0,0,0,1.0,,1.0,,5.0,,,2.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777060.0,2020-04-25 01:11:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,6,set(),13335,1,5,1,{'103.21.244.0/24'},1.0,,,,0,0,0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777120.0,2020-04-25 01:12:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,68,set(),13335,11,57,1,{'103.21.244.0/24'},5.0,,6.0,,0,0,0,0,3.0,,1.0,,7.0,,,5.0,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777180.0,2020-04-25 01:13:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,19,0,267,0,0,257,set(),13335,85,172,2,"{'8.14.201.0/24', '172.68.28.0/24'}",35.0,10.0,35.0,,0,0,0,0,40.0,16.0,5.0,,17.0,1.0,,33.0,18.0,9.0,1.0,5.0,7.0,3.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777240.0,2020-04-25 01:14:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,15,0,267,0,0,1593,set(),13335,603,990,4,"{'8.14.201.0/24', '103.21.244.0/24', '162.158.147.0/24', '172.68.28.0/24'}",145.0,175.0,98.0,,0,0,0,0,197.0,120.0,16.0,3.0,41.0,22.0,,87.0,121.0,137.0,19.0,148.0,184.0,99.0,76.0,32.0,32.0,,7.0,7.0,,30.0,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,
1587777300.0,2020-04-25 01:15:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,7,0,267,0,0,600,set(),13335,65,535,3,"{'8.14.201.0/24', '103.21.244.0/24', '172.68.28.0/24'}",15.0,15.0,23.0,2.0,0,0,0,0,26.0,17.0,5.0,1.0,11.0,5.0,1.0,7.0,6.0,17.0,,6.0,3.0,5.0,19.0,3.0,2.0,,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777360.0,2020-04-25 01:16:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,32,set(),13335,12,20,1,{'103.21.244.0/24'},3.0,1.0,8.0,,0,0,0,0,5.0,,,,7.0,,,5.0,1.0,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777420.0,2020-04-25 01:17:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,267,0,0,28,set(),13335,12,16,0,set(),8.0,,4.0,,0,0,0,0,2.0,,2.0,,8.0,,,3.0,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777480.0,2020-04-25 01:18:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,34,set(),13335,14,20,1,{'103.21.244.0/24'},5.0,,9.0,,0,0,0,0,8.0,,1.0,,5.0,,,5.0,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777540.0,2020-04-25 01:19:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,267,0,0,53,set(),13335,21,32,0,set(),8.0,,13.0,,0,0,0,0,9.0,,1.0,,11.0,,,7.0,,6.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777600.0,2020-04-25 01:20:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,267,0,0,42,set(),13335,17,25,2,"{'173.245.49.0/24', '103.21.244.0/24'}",7.0,,10.0,,0,0,0,0,6.0,,4.0,,7.0,,,5.0,1.0,2.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777660.0,2020-04-25 01:21:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,12,set(),13335,3,9,1,{'103.21.244.0/24'},3.0,,,,0,0,0,0,1.0,,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777720.0,2020-04-25 01:22:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,267,0,0,41,set(),13335,14,27,1,{'103.21.244.0/24'},2.0,,12.0,,0,0,0,0,6.0,,1.0,,7.0,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777780.0,2020-04-25 01:23:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,267,0,0,12,set(),13335,6,6,0,set(),2.0,,4.0,,0,0,0,0,2.0,,,,4.0,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777840.0,2020-04-25 01:24:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,267,0,0,14,set(),13335,5,9,3,"{'162.158.232.0/22', '172.68.112.0/22', '8.44.2.0/24'}",3.0,,,,0,0,0,0,,,1.0,1.0,2.0,,,,1.0,2.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
